PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,cluster_id
-3.659111754,1.854063141,-0.22225071,-2.615414288,0.372489316,-0.854863343,1.489501294,-1.202293844,1.304215659,-2.052816251,0
-5.057838868,1.730596061,-1.070897066,-2.643278399,-0.737435987,-0.450454415,3.268504863,-1.178262189,-1.299868249,-0.023604363,0
-4.577548473,-0.20930486,-1.08575121,-2.480749762,-1.225784549,-0.231688794,1.065490846,-0.099804549,-0.213337806,-0.92369342,0
-3.655709583,-0.101959484,-0.493226374,-1.707473804,-1.391165468,0.395634497,1.346474469,1.789220438,0.656832746,-0.22784009,0
-5.836154779,3.891442237,-2.432411621,-2.788813441,4.163623624,-3.637622983,0.17926612,-2.905513856,1.293629318,0.26019141,0
-4.327081501,-4.289458514,0.781979617,0.240440804,0.408046324,1.193177468,-1.273503407,-0.275755817,-3.570394424,-0.948044738,4
-2.914763337,-0.609627813,-0.41499604,-1.710064517,-2.073252699,-0.034544242,-0.720101382,1.346717901,-1.811848455,0.1995497,2
-5.198765412,0.491255571,-1.0677106,-3.269664302,-2.887527089,0.926575047,0.757690754,1.08518273,-1.229652436,0.010985046,0
-2.082562187,-0.428786164,-1.222819621,-2.24951548,-2.849852572,0.635945437,-1.321789117,-0.414014818,-0.302431244,-0.242712744,2
-4.147919701,0.26338672,-1.877049677,-2.840445256,-1.49080547,-0.631423247,-0.993282046,0.613710202,-0.633719762,1.411913813,2
-4.887401169,-1.079521604,-1.24287997,-1.543794198,4.307896315,-3.638950632,-2.779525383,-2.206919421,-0.463022725,0.998561246,4
-4.424600748,-2.799304072,-0.901940041,1.687339954,0.699239199,-0.294218917,-1.903365026,-0.268219898,0.346129156,-0.253595612,4
-4.283624225,-2.598341008,-0.351422751,-2.279077621,-2.096599558,0.602942848,-1.114429409,-1.228121287,1.043225413,-2.222626391,2
-4.672273525,2.568306883,-1.656717489,-2.40563271,-0.353641068,-1.842693948,2.514533219,1.196504373,1.20936471,-1.08663283,0
-4.966560721,-3.988269077,1.029995229,1.43033034,1.902544627,1.18039417,-2.689055674,-1.320088088,-2.438207291,1.812701261,4
-1.735548001,0.127875254,-1.192018821,-2.656255971,-1.028458216,-0.314870966,-1.48175389,0.400814909,-0.014708866,-0.260681218,2
-4.656221474,2.046087686,-1.778543587,-3.009647069,-0.051716249,0.228750325,-0.633125926,0.897139471,-1.046337453,0.021233877,0
-4.49955972,0.064913285,-1.402512376,-1.309050957,-2.497973166,0.554120817,2.551391574,-0.242837105,0.525189323,-0.030362084,0
-4.144600706,0.192017812,-0.793962834,-2.094148193,-2.715499962,0.4318431,1.5792514,-0.552876102,0.445082667,-0.485845983,0
-3.747116335,-0.761564904,-0.564597362,-1.747548796,-3.174964525,2.086572166,1.389973679,1.180260071,0.629805455,-0.372268408,2
-5.134247278,1.399292975,-1.535249608,-2.429005897,-1.253026149,-0.74110855,2.340879571,0.145960732,0.827237834,2.2137607,0
-4.019485114,1.753984764,-0.378731946,-2.737407444,-1.31501136,0.016858407,1.847901461,0.668402871,-3.572224134,1.784456868,0
-6.119831712,0.417868306,-1.231159974,-1.847701232,-2.134101155,-0.436766656,1.67950532,0.835769398,3.10502383,2.367515895,0
-3.735918276,2.240730742,-0.969673958,-1.870229667,-0.241547847,-0.111976108,-1.860496311,-0.627503285,0.992812972,0.077729312,2
-5.843321646,1.996671956,-0.946377304,-2.541445928,-1.1005228,-0.494698421,2.074187829,0.625913925,-1.066837758,-0.164242835,0
-4.254174485,-0.443124119,-1.883470868,-3.408411198,-1.568753739,-1.080902704,-0.177071737,0.340885851,-2.475588146,-1.482351219,2
-5.008604034,1.323804314,-2.453336378,-2.38832622,-2.415350324,-0.316145677,2.613655704,0.08160518,-0.212312398,-1.737787871,0
-5.11433049,1.068271207,-1.344966534,-2.406162394,-1.563399261,-0.293296829,0.195774846,-0.094765891,-0.045128606,-0.781909594,0
-4.798777646,1.870943795,-1.164968566,-2.575882162,-0.847620626,-1.732125011,2.133229458,-1.339208508,1.660333913,-1.4961069,0
-4.717604932,-0.968008366,-0.954138457,-2.851544199,-4.464693492,1.342463904,0.294918846,0.489742737,-0.483660024,0.052528144,2
-6.685364021,-2.498086812,-1.117860288,-0.695780156,3.395631183,-2.406088868,-3.222917163,-0.55086683,-2.276703386,0.480006935,4
-3.37081526,-1.895943175,-0.962440487,-2.105460189,-4.941661718,0.914608844,0.415880154,3.338413265,-1.501764265,3.917431779,2
-3.517424529,-0.271685187,-1.754418223,-3.042637768,-3.576002603,1.467938932,2.04242433,3.72714189,0.015251485,0.150822011,2
-2.999092765,-0.764035797,-0.348079179,-1.43554391,-0.849015883,2.099753471,-1.377334875,-2.012418186,-0.283973806,-0.719684852,2
-4.96094826,0.554968789,-2.153672372,-1.782151894,-3.150441009,-0.858909697,1.030413272,0.579974821,1.492103068,1.532942772,0
-3.434754662,-0.288370878,-1.002152962,-1.617526846,-4.367475988,-0.609244059,1.135729407,1.713807633,-1.354997614,0.330828882,2
-3.915509528,-3.071592713,0.496584451,-1.428590057,-2.346331912,3.526361053,-2.980907423,1.464704563,-1.538536481,0.038637081,2
-4.635202633,0.962585947,-0.721929407,-2.266611693,1.165959317,0.164853409,-1.39495597,-1.390666538,0.350835852,0.188713254,0
-2.583267911,-2.022828377,-1.280195625,-2.204958412,-3.537295013,1.138428192,-0.883277091,-0.297544599,2.356650307,0.454241525,2
-2.598476665,-7.37961435,2.927161005,3.520387977,0.93528177,1.688284959,-3.118289817,-0.128144215,1.85742268,1.016492814,4
-5.082219788,2.205504027,-1.303691668,-2.845044953,1.604013688,-1.252028747,-1.596630761,-0.951426707,-0.334444146,-0.915994387,0
-4.336682199,-1.723612092,-0.744282598,-2.60150058,-5.155806081,1.986517875,1.312749578,0.44047709,0.664913749,-1.109183052,2
-3.499802113,-0.426285224,-1.417536069,-2.959008286,-1.787992729,0.933230777,-2.146505492,0.887405483,2.316386523,0.724665912,2
-4.979444205,-0.811597064,-2.198356657,-1.783832105,-0.15070431,-0.790851064,-3.564905022,-0.078961547,0.252384056,-0.796822287,2
-3.748531785,-6.325201917,2.258325989,1.505402807,3.377480389,0.612249263,-3.361956751,-0.5373929,0.772597373,3.023995352,4
-3.323088839,-2.13184352,0.120126322,-2.406225765,-4.513629453,2.656270173,0.961177035,2.964722112,-0.832001543,-1.127969129,2
-4.756359408,3.075904193,-1.264446472,-2.958920853,1.790055435,-1.355226023,1.324779887,-1.690205182,-0.26051583,2.948707624,0
-3.835311692,-1.522946686,-0.612081993,-2.215397708,-4.457857642,1.21113659,2.82598969,3.430822749,-0.668711078,1.317671904,2
-5.495195646,1.063805236,-0.239719153,-2.022294835,-1.004132183,-0.051688483,1.636040409,-2.260363301,0.597058026,-2.205131932,0
-3.824471976,-0.669191955,-0.443305931,-2.071766408,-1.448580759,0.039827144,-1.622209564,-0.715279084,0.649403634,-0.638544618,2
-4.59529552,-3.04881361,-0.23540934,-1.038867333,-2.14251313,0.653913749,-3.971599309,-0.191635944,-0.103966435,-3.560951419,4
-3.171560196,-0.902635055,-0.315397386,-1.192331062,-2.581822431,1.539533921,1.878014592,0.922261545,-1.905568601,4.354488282,2
-5.216727747,-1.163522244,-0.653731638,-1.632614842,0.776318344,-1.843372342,-2.475915879,-0.437734662,-3.17405864,1.255402579,4
-3.616033575,2.114475102,-1.485903683,-2.210034417,1.093351893,-0.366954793,-0.109898584,-0.607625335,0.108784796,-1.638178567,0
-4.841212431,2.767072613,-2.40177927,-2.911139022,-0.066396941,-1.992780587,3.167790185,-1.135948945,-0.566062636,1.163368088,0
-2.794862763,1.002538332,-1.093073994,-2.253540203,-1.211514378,0.379978302,0.756029201,-0.118693824,-0.397132136,0.959067964,0
-4.931504881,-1.731664713,-0.579804008,-2.081802969,-2.110888015,0.96769057,-1.735906712,0.874471083,-0.974913065,-2.681540401,2
-4.469421018,-0.236257791,-0.652253125,-1.692975257,-0.950908909,-0.421062911,2.164490014,-1.240578513,0.923752516,0.871621533,0
-4.677818287,1.384541606,-1.025790746,-2.799908365,0.603780097,-0.621735108,1.954748953,-1.313926404,0.273205843,0.830437169,0
-3.497117628,-0.710968659,-1.597201959,-3.792859602,-2.583983372,1.594169014,0.32942619,-1.093304285,-0.080399186,1.335598864,2
-3.755717029,0.964293405,-2.118286353,-1.772155607,0.908385002,-0.522498267,-1.569703917,-1.277953299,-2.10277446,-2.510862128,0
-3.268227538,-0.518865016,-1.297022546,-3.147406482,-1.570629097,1.425164125,-0.589277051,0.525418344,0.307405744,0.233945839,2
-3.747053256,-1.596114755,-0.560205545,-2.088233055,-5.214344212,2.474371803,0.077048052,0.615522405,2.99554857,1.3173364,2
-3.75286445,-0.30357045,-0.792217869,-1.755827659,-3.510465036,2.068142015,0.576227713,-0.696643101,-1.269803422,1.194196883,2
-4.166499273,-0.851095968,-0.950163626,-2.165731845,-2.295120805,-0.621370397,-1.279951536,1.985499421,-1.062895889,0.553955254,2
-5.107383877,-8.7810575,1.142509913,3.161235967,3.493997604,-0.372944269,-3.141120484,0.039315271,-1.642415855,-3.006814962,4
-3.219253532,-2.748250255,-0.227687754,-2.901476969,-3.185383644,1.966533208,-2.898956239,4.640245825,-0.71580393,-0.660648349,2
-5.67254755,1.595221351,-2.130930981,-3.074396003,-0.014867884,-0.276336638,2.470453715,-0.460217557,-0.125778159,-0.680081601,0
-3.737366008,-0.320583168,-1.743039419,-2.423633855,-2.783665015,0.846578917,2.210211982,-0.034153744,-0.785272614,0.599336028,0
-2.396479593,-9.576547938,2.449727814,3.631093576,0.776480246,-0.152260417,-1.387154212,0.044486198,0.896363298,1.76313051,4
-5.893928336,0.204241734,-1.198073951,-2.352960342,0.121362168,-1.13452449,-1.790372209,-0.69151446,-1.767290922,0.095548035,0
-4.67354124,2.231129291,-2.098768806,-2.819893974,-0.98135168,-0.322981188,2.849507836,-0.975793425,0.673989755,-0.669170924,0
-3.038040917,0.452292374,-1.393681617,-2.178905736,2.274461684,-1.724536235,-2.463770683,-0.047688983,-0.70142379,-0.721589899,0
-5.047833842,0.86577834,-2.29905109,-1.150079214,-0.818547803,-0.80390707,2.168309477,-1.528959248,-0.145945122,-0.412464665,0
-4.339903351,-1.680866623,-0.243018398,-1.396686852,-5.196636574,2.563024627,0.146898646,-0.91329973,0.829130631,-0.708541786,2
-5.603083642,2.066441574,-1.281918076,-3.43279727,0.079879918,-1.754537065,0.622961976,-0.624321397,-0.485556643,-1.712817404,0
-3.155565759,-0.137503964,-2.099984175,-3.016031142,-3.482789833,0.582991511,-0.994681097,0.238896519,2.819017884,-0.728108808,2
-3.381457119,-8.018442852,1.853371393,3.141515673,4.125773381,-1.250654205,-2.760777563,0.468292906,1.428917674,3.174291424,4
-3.374574907,-2.409197203,-1.091059532,-0.88410113,-0.720847509,1.929623167,-4.199470809,0.416836597,-1.720349437,-0.877263824,4
-5.210657844,2.09153992,-1.225791262,-2.023938109,0.580090607,-1.729793822,2.447841774,-0.614794557,0.356573837,-1.420542016,0
-3.455583901,-7.542793395,0.755699455,2.234497456,2.156834595,0.733428703,0.209307888,0.319361549,0.963517332,0.320590854,4
-4.029123836,-0.032488559,-0.903718664,-1.921934729,-1.83490023,1.009836728,2.586758197,-2.327436433,1.930685027,-0.482550062,0
-4.782433487,-2.159342829,-2.08117541,-1.631497241,0.819064146,-0.401504109,-4.72207178,-0.343839183,-1.741111705,1.782941489,4
-3.334333359,0.277264594,-0.799878153,-0.896229397,-3.139987278,1.025621166,-0.68142273,4.097759671,-0.003107207,3.847426277,2
-3.517947725,-0.629018865,-0.390729554,-1.656369365,-2.82089344,-0.08446184,0.383713328,0.742020312,1.334224674,0.275763464,2
-3.107013633,-8.684486485,1.901253267,2.436562372,3.710693862,-1.219381858,-3.063615741,-2.242912733,-0.416215964,1.623067777,4
-6.215738167,2.099166036,-1.743942037,-3.374861585,0.039795545,-0.566267305,1.86647561,0.756275107,0.124145811,3.211708048,0
-4.460577925,-0.835154244,-1.015604707,-1.604184749,-0.759693647,0.01731903,0.393243327,0.149050772,-0.08824719,-2.944099698,0
-4.547136133,-0.398638455,-1.97239158,-1.741962309,-0.516502336,1.143112346,1.173523601,0.432606023,-2.156441238,-2.367763508,0
-3.483747183,-5.662416434,1.872843801,2.200492275,3.825414922,-1.726869707,-2.639110536,-2.1270726,1.72323911,1.123348462,4
-2.714367908,0.973590342,-0.75262491,-2.604441826,-0.839120392,0.332681933,1.290628914,-0.03087536,2.258501226,-1.473703144,0
-6.356607172,4.137679304,-1.425541417,-2.182817956,3.351416316,-3.808225083,1.963877694,-1.554430483,1.869384868,0.774136391,0
-4.77825721,1.318426626,-1.1406597,-1.920287608,-0.391715134,-1.067124684,2.454291579,-1.232496801,0.29741465,1.405572608,0
-3.597592385,-1.943834736,-1.307287467,-0.968771261,-0.818003205,0.485060925,-4.655246204,0.198344156,-1.663900324,-0.250940344,4
-4.640790863,-3.790805833,0.140227096,-0.838233212,-1.793923467,1.74833022,-0.561176843,-0.128477598,-1.522107654,0.007690827,2
-4.699880849,1.476171661,-1.381398786,-3.008132666,-0.419870852,-1.829235689,1.844180325,-0.883987302,1.536176214,2.793063968,0
-4.868011566,1.069840005,-1.174883885,-1.970831506,-0.277048851,-3.141070631,0.540940057,-2.038520012,1.201559717,0.336750445,0
-3.424634752,-1.12448667,-1.192306866,-1.835860589,-3.353996752,1.681365071,-2.012001126,1.07983981,0.985519959,-0.272140186,2
-4.286998391,-2.056388468,0.210234301,-0.53141918,-1.473872769,0.477274304,-0.107811458,-1.23103638,-0.135482213,-1.055870806,2
-3.237265012,-4.115239492,-0.149355798,-2.252979673,-2.707227112,1.96627225,-4.191118616,0.392818335,-1.974289365,-2.792954956,4
-4.156079885,0.582079891,-1.720869817,-1.824684891,-1.711881658,0.314096757,1.053328698,-0.119597825,-0.457025609,-1.110097843,0
-4.497717625,-3.09520687,0.604690641,0.96813154,3.209919914,-0.450551261,-0.888871517,-1.233417878,-0.165017095,0.251981895,4
-3.224770934,-0.693128942,0.881229253,-1.732074615,-3.6208499,0.998498896,2.308032931,-0.412127378,0.648384432,-0.897796085,0
-6.110297764,2.2139613,-1.580018166,-2.719279746,0.034787216,-1.246018161,2.968983242,-0.483392264,0.130132621,1.773473397,0
-4.336580988,1.474099308,-0.708594888,-2.527303097,-1.235059045,-1.299544633,1.637163607,0.175011953,1.476660128,1.851922139,0
-6.14576374,0.987136473,-1.000723814,-1.384865136,7.445878932,-3.998760562,0.074479748,-3.246022491,-1.335247075,2.019765999,4
-3.706600172,-2.011573494,-0.818135129,-2.187828001,-3.749384223,1.287339342,-2.375410546,2.051821122,-0.605000465,-1.736645469,2
-4.431404892,-5.583666996,0.878143006,2.389362253,0.808500306,1.157508685,-0.171477639,0.623612965,-0.110509408,5.201171246,4
-4.566241032,1.06319587,-1.178380808,-2.972058458,-0.713729896,0.448339375,-0.240818268,-1.578556501,0.166295955,-0.006704551,0
-0.046909494,-7.596579105,3.143746912,1.989334543,-8.13242072,6.502616146,-7.317377314,4.051441964,6.280733278,4.041833842,2
-3.678728644,-5.552758619,1.321401143,1.678264911,4.586088029,-0.788241947,-2.439374287,-0.34668054,-0.49774422,1.228191037,4
-4.112612709,-8.034850601,1.425827695,1.966002752,1.628167407,0.128947155,-0.892309347,0.055386279,1.904257471,-0.932965949,4
-5.351140519,0.53180051,-1.848205774,-3.083637713,-2.00166837,1.199586119,2.646565138,-0.102762972,2.158794532,2.015220296,0
-3.307153191,-6.181677546,0.394782591,1.279623181,1.444697782,-0.144886711,-2.671964352,-1.058375583,-0.74599721,0.907481652,4
-4.940809137,-0.009982718,-1.557011657,-3.045315083,-1.150914478,0.077417087,-2.087552559,0.249459112,-0.128381942,0.423397713,2
-3.191044717,-2.606001796,1.517777443,1.009660789,2.491738522,1.10175967,-4.158052875,-3.986876064,0.0589974,1.68429336,4
-4.002019325,1.284055619,-1.203831678,-2.15950822,-1.283804975,-0.936672225,0.369561896,-0.54122529,0.844312172,-0.362259188,0
-4.749566676,2.440674418,-1.942216043,-4.231683062,2.290032031,-2.506951963,-0.352785628,-0.753730564,-2.632762241,0.900658603,0
-4.811614502,0.52960869,-0.355338702,-1.768697762,-2.408387158,0.904874588,1.605448258,0.450693692,3.358565694,0.190985188,0
-5.725782567,1.716513155,-3.020530139,-2.036537479,-0.650144182,0.201286319,1.980526393,-1.208891301,1.312579837,-0.339393257,0
-5.283288279,-0.246874836,-1.741526058,-2.725425726,-4.567527534,0.864858924,0.520115278,1.825376826,-0.693559188,-1.450968103,2
-4.007123455,-5.346991054,0.520252184,2.440770061,1.523355551,1.19673801,-3.082840669,0.873065974,1.803877764,0.716753815,4
-5.962542666,2.982572562,-1.706896602,-2.576041669,2.685730902,-2.775246099,1.014601436,-1.428675383,0.363148826,1.682137925,0
-4.495184208,1.259730889,-1.841632817,-1.810709465,-1.99522647,0.917940403,2.613941656,-1.580982039,0.718353216,-0.066839731,0
-3.787198592,-3.386779104,0.592544651,0.898740664,3.111864834,-0.767066262,-2.501375271,-0.101630303,1.59435384,4.102035829,4
-3.676879625,0.288342398,-0.897873941,-3.190014224,-1.345563673,-1.258430289,-1.612056322,0.106842836,-1.871525228,-1.254916998,2
-3.601939266,-0.461601184,-1.219940386,-2.626874998,-2.083684051,1.740009545,-0.621518346,-0.680053371,-0.94392419,0.099435303,2
-3.790041392,-1.784812343,-2.520558684,-2.153408022,-3.857176484,1.19962067,-0.687742239,-0.018691104,1.280649588,0.626469114,2
-4.780837011,-5.098102054,1.525288508,-0.076626485,0.853228892,-0.440400415,-3.537717111,1.580967556,0.557766525,8.72039117,4
-5.679269897,-0.604494416,-0.52364483,-0.417232493,3.772119658,-2.979134774,-4.825800858,-1.74972439,0.495545259,1.305534895,4
-5.728242813,0.220800767,-0.63498785,-2.492068726,-0.749869199,-1.010564706,1.806662098,-0.130934253,0.328627961,0.080098677,0
-5.413427918,1.443758137,-1.666441465,-2.872166194,-0.635895538,-0.575171756,1.804315198,0.446376169,-2.250628227,2.86379703,0
-4.662880166,-0.22841524,-1.362253927,-2.430852438,-2.427155269,-0.087262424,-1.074728263,0.572866029,-1.6780853,-1.805295393,2
-3.396914675,-0.021163494,-2.273422217,-2.873754764,-1.171863623,1.542133969,1.794650585,1.249376871,-0.654755954,0.001264891,0
-4.742181529,-0.050675362,-1.543669346,-1.617788348,-2.134741885,0.620807125,1.984199401,2.200267962,0.906563686,1.482108426,2
-4.499836025,0.904083153,-1.73025956,-2.166114245,-1.219805364,-0.106627839,1.254736669,0.474320478,0.723644195,-1.269766592,0
-5.904944243,-1.025234639,-1.353929021,-2.499961344,3.628585981,-1.182965558,-3.82989915,-1.815757858,-3.185403794,-1.669381711,4
-5.219006181,0.890519644,-1.299257856,-2.517367267,-1.509357993,-0.762865962,-0.957722496,0.802291803,1.240076812,1.483737688,2
-4.577444095,0.314046435,-0.328333306,-2.418615924,-3.325710616,0.074189204,1.933858929,0.392172303,-0.538317753,-0.350058743,0
-4.160730901,-0.465288659,-1.311067328,-2.172173438,-2.529617035,-0.839589177,2.474537603,-2.570563507,0.127417679,-0.761419293,0
-4.896379169,1.608203302,-1.018465199,-3.005734568,-1.592077545,-0.722983811,-2.213266762,-1.031038755,1.847600416,-0.272843743,2
-4.515344811,-0.328134374,-1.633888353,-3.105554911,-1.594571158,-0.584006143,1.371344139,0.553591964,0.515773398,-1.372162636,0
-4.582371614,1.077940401,-3.494733508,-1.500634915,0.394555982,-0.781871013,0.346371313,-1.182882501,0.782925007,3.648569515,0
-3.753508936,-3.37905125,-0.819544373,-0.941037596,-0.940937124,0.250745775,-5.158672026,1.800003652,-2.925605402,-2.448469192,4
-2.696196447,-1.361935861,-0.467954898,-2.950778783,-1.431140081,2.456497451,-1.774674833,0.240890224,-0.097888289,-1.761550754,2
-4.600958771,-0.995682002,-0.514902954,-2.834417378,-3.078607223,0.786302816,-0.168193665,1.010902065,1.251684305,-2.239381829,2
-4.988108658,1.25434547,-3.067947634,-1.824973951,0.73679911,-2.013714242,0.722910765,-1.64312783,-0.408830489,0.666883462,0
-3.598632927,-0.797902859,-1.737827639,-2.687492916,-2.723407494,1.102129719,-0.39628126,1.391507681,-2.551190841,2.889704392,2
-3.16413753,-0.143722572,-1.083469059,-2.747803216,-3.036544218,0.319227297,0.173594307,-0.253792974,1.472874414,-0.549057058,2
-3.399695479,-0.665164484,-1.251912709,-2.214793079,-3.396543138,1.84883854,-0.913862671,-2.146934049,-3.195943174,-0.468881112,2
-4.787276562,-5.604492216,0.245894105,1.748810048,1.106361179,0.069298018,-4.351819992,-0.544455662,3.217368316,1.313151047,4
-4.929436358,-3.066035979,-0.30807576,-1.557634266,0.490419319,-0.230809328,-4.804630481,-1.325943127,-0.905140554,0.303243938,4
-4.723064712,-0.361862942,0.584848958,-1.454733654,-3.492439627,1.393237851,1.693295974,-1.451203971,1.032657099,-1.263847974,0
-3.90565298,-1.941585039,-0.897076695,-1.572385169,-4.741589817,1.695757622,0.515776979,1.139728429,0.382777204,-2.455668917,2
-4.093093954,0.405266024,-1.294153966,-2.532605974,-0.576420537,-1.533155602,-1.214021261,-2.067753815,0.470984865,0.648106723,0
-4.988983298,1.778976675,-1.201047198,-1.594126695,-0.790634523,-0.942049736,2.361052611,-0.219451598,0.532535036,-1.071373886,0
-2.423359875,0.091185398,-2.106310185,-1.701280399,-3.332545486,1.596121642,0.885166168,1.499356212,0.876565065,0.267317597,2
-4.809639691,0.425510002,-1.067673627,-1.408915668,0.502042545,0.182263043,0.378377672,0.492140711,-0.047753309,-0.488732246,0
-1.894596443,-1.823972751,0.623622456,-0.554378353,-3.480334246,1.992332753,-3.024813402,1.729843129,2.162553638,2.914808838,2
-3.316226637,-7.072603318,0.596521488,0.80552955,3.975116514,-1.196550543,-5.191096131,-4.262461428,-1.097637215,0.791307445,4
-5.312173902,-0.089556186,-1.251668571,-2.070440767,-2.378571569,0.551986723,-0.12130339,0.5404517,0.15984207,1.299302766,2
-6.615207992,2.642565709,-1.674245011,-2.039439272,0.961439208,-1.713895633,3.486311162,-0.762422058,0.68344932,1.440096175,0
-5.373810175,-0.756794145,-2.209129013,-2.999619268,-2.046044996,0.711332895,-1.478146046,-0.36778787,-0.360256554,-3.272081182,2
-4.149698203,0.861120617,-1.99172005,-2.566315148,-2.517348358,0.362484847,2.238627136,1.782418117,-1.597863774,2.778275907,2
-6.529412656,1.994566039,-2.528109245,-1.956388892,0.534432996,-1.668155893,3.142338835,-2.174190842,0.038935076,-1.641081174,0
-4.778603937,2.7410709,-2.00388277,-3.282326593,0.715415232,-0.889516908,2.610556427,-0.448187134,0.561403407,0.541822364,0
-4.385951376,-0.884448596,-0.669820664,-2.723773387,-2.586713927,1.146351042,0.625481233,-0.848406768,0.431203569,-0.562149168,2
-5.223743955,2.706136816,-1.438719975,-3.1995997,1.604960045,-1.882797687,0.686067365,-2.691008495,1.033748472,1.12330412,0
-5.466347992,2.598652862,-1.559222185,-2.398311585,-0.248365805,-0.294927526,1.413409309,-0.857617037,-0.950474667,-0.413505898,0
-4.142850488,0.384606687,-1.285015256,-2.00029508,-1.032879709,0.270240212,1.452647921,-1.571371644,-1.234842476,-0.847426482,0
-4.120221617,0.096826859,-1.320872124,-2.211991324,-1.86992444,0.518670289,0.483718857,0.365353294,-2.308559379,-0.125806968,0
-4.991285547,0.954407555,-0.973328853,-2.005685543,-3.20396654,1.691847491,-0.543246307,1.036175184,-0.509300892,-1.288276898,2
-4.272683656,1.150606434,-2.016723703,-2.519291213,-1.492636006,0.165250168,1.792667774,0.183515756,-0.679685907,-0.968570084,0
-4.504771048,-0.178014679,-1.754119699,-2.566579806,-2.997663886,-0.894487378,2.828331603,0.40613298,-0.873042094,-0.310612704,0
-3.110982294,-0.615000544,-1.800584003,-2.386497147,-1.408030494,1.937428057,-0.905102103,0.37322402,0.219008394,0.545936614,2
-4.160132965,0.433306391,-0.424198685,-1.538863631,-1.77475161,0.69624499,0.775926137,0.006014392,1.748819471,0.839285574,2
-4.537725987,0.247113842,-0.218302419,-2.636435761,0.495772769,0.321479694,-0.933987027,-0.565336087,-1.047514722,-2.490161766,2
-4.732741781,1.933869317,-3.628932666,-4.453208048,-0.073626097,-0.839684339,0.708642361,-0.037792033,0.625622259,1.085190378,0
-5.739061082,0.488338772,-2.513499913,-1.808546319,1.127820617,-1.742047651,0.711162009,-1.005564712,1.113108812,2.067806352,0
-4.052450458,-0.982175218,-1.101458078,-2.852007426,-3.756504255,0.621390228,-0.833297351,1.850394154,-0.970177626,-1.675261003,2
-5.250468909,0.187978644,-1.428456047,-1.545619874,-1.162787763,0.368983262,3.091264744,0.685012546,-0.632899073,-1.33017636,0
-3.647433374,-6.169633315,1.362885176,2.122126673,4.394961887,-1.398264603,-0.992070516,0.014467112,0.525396317,0.726816005,4
-5.295253546,-4.089177919,0.589397201,0.476340163,1.753482602,1.632713849,-2.053645955,0.949912048,-1.902328973,0.028394719,4
-6.070684182,0.884847083,-0.46445249,-2.872438412,-0.708632407,1.618450474,-1.642750704,-0.915383938,-3.17522233,-1.703985961,2
-4.595108679,-1.003571923,-0.134654968,-0.437415358,-4.268931026,1.005774197,3.084028006,0.002998787,1.31313344,0.013675338,0
-5.446151577,0.204006588,-1.496392063,-3.445311625,-1.050136044,0.317159589,1.119219331,-2.768359454,-1.240978994,-0.609602397,0
-2.601382098,0.427190629,-0.108664263,-1.764516412,1.34721028,-2.260737886,-1.48858974,-0.385525691,-0.075112857,0.563750335,0
-5.70483369,0.873399724,-1.05384977,-2.088799365,0.795638585,-0.1496634,3.071877525,0.850945278,0.908954777,0.496316655,0
-5.291918451,1.945882852,-2.560100173,-3.270936853,0.417105856,-1.034422725,1.749054202,-0.968884001,0.952595591,0.826034763,0
-5.186792888,1.372265806,-1.299730422,-2.527168034,-1.882771392,-0.548418274,1.878973026,-0.535805439,-0.988527916,0.483818674,0
-4.93194449,-3.765112059,-1.172985021,-0.82252091,1.399795918,0.772574181,-6.217318697,-0.196706787,-0.461229071,-0.81479471,4
-3.45005066,-3.383609696,-0.667787722,1.016997411,3.694214125,-0.486147391,-5.616682104,-4.345763091,-0.133313238,0.65780226,4
-3.938976734,-3.991286544,0.258361599,0.415417254,1.456280423,0.756443989,-1.526797979,-0.029348168,-3.495432345,0.351598794,4
-3.664430976,1.019734606,-0.630672215,-0.997894883,-1.122672335,2.070854739,2.134219226,-1.2519804,1.686371345,-0.332350038,0
-4.552139983,1.113779271,-0.890320462,-2.585144456,-1.80936264,-0.083109949,1.651875747,-0.486347203,-1.635744972,-0.859565405,0
-4.193461406,-7.800559221,1.037000431,3.437345762,2.420253166,-0.940149468,-2.292193426,-0.748705433,3.521216314,1.257678517,4
-4.405780661,-0.650278867,-2.097123625,-2.492297192,0.501770917,0.090267403,-1.760124556,0.072984186,-3.053372269,-1.194421795,2
-4.767755302,0.26426057,-1.59273256,-2.835081576,-1.718962033,-0.264990645,0.686181484,0.874926919,-0.485239784,-0.609082371,0
-4.711796358,0.65990519,-1.219662709,-3.312124065,-1.26803342,-0.899798992,-0.146825106,-0.149900525,-1.467643509,0.306189468,0
-4.802551604,-7.820748254,2.015647878,2.582394139,3.155748503,-0.426486728,-1.091458079,0.591373983,-1.114107004,-0.577933729,4
-4.02787984,0.143621155,-0.770723857,-3.239049445,-0.714735015,-0.359901702,2.477817757,-0.204785406,0.644562513,-1.172718597,0
-4.880914175,0.197170528,-0.581893009,-2.422129345,-1.123920637,0.929930079,-1.523315279,-1.826571699,-0.552938415,2.817142431,2
-4.069985871,1.535142467,-0.844565142,-2.042968666,-1.660753398,-0.822958492,1.952314712,-1.499145139,0.831290591,-1.63643595,0
